SESSIONE	FASCIA	SETTORE	BIBL?	ID CV	NUMERO DOI ESISTENTI	DOIS ESISTENTI	DOIS NON ESISTENTI	I1	I2	I3	SETTORE CONCORSUALE	SSD	S1	S2	S3
5	1	01-B1	B	84687	57	['10.1145/1973009.1973048', '10.1109/DSD.2007.4341525', '10.1016/j.micpro.2013.04.004', '10.1007/978-3-540-74835-9_12', '10.1016/j.micpro.2017.08.004', '10.1109/VLSISOC.2010.5642674', '10.1145/1805974.1805978', '10.1145/1344418.1344431', '10.1007/s00224-013-9447-2', '10.1109/ICECS.2014.7050063', '10.1109/DSD.2017.54', '10.1007/s00224-007-9009-6', '10.1109/VLSI-SoC.2017.8203495', '10.1109/DSD.2012.107', '10.1109/DSD.2016.75', '10.1109/DSD.2008.105', '10.1145/1228784.1228883', '10.1016/j.dam.2004.01.004', '10.1109/DDECS.2013.6549826', '10.1016/S0167-9260(03)00050-6', '10.1109/DSD.2017.53', '10.1007/978-3-642-03007-9_15', '10.1109/TCAD.2005.862746', '10.1145/2905363', '10.1109/DSD.2015.48', '10.7873/DATE.2013.208', '10.1016/j.tcs.2015.05.050', '10.1109/TCAD.2003.814950', '10.1016/j.micpro.2017.12.003', '10.1016/j.micpro.2008.03.005', '10.1109/DSD.2006.46', '10.1007/978-3-642-22348-8_6', '10.1145/1929943.1929945', '10.1109/TCAD.2003.818121', '10.1109/DSD.2015.49', '10.1109/DSD.2009.131', '10.1007/s00224-004-1171-5', '10.1007/978-3-540-95948-9_24', '10.1109/ICDCS.2009.52', '10.1109/VLSI-SoC.2016.7753577', '10.1109/VLSI-SoC.2013.6673260', '10.3233/JCS-2011-0422', '10.1007/0-387-33403-3_19', '10.1109/VLSISOC.2006.313248', '10.1007/978-3-642-04444-1_27', '10.1007/978-0-387-74909-9_14', '10.23919/DATE.2017.7926998', '10.3233/JCS-2012-0449', '10.1109/DSD.2014.21', '10.1007/978-1-4419-7518-8_2', '10.1109/ISMVL.2011.13', '10.1016/j.vlsi.2011.11.009', '10.1109/TCAD.2008.923072', '10.1109/DSD.2016.45', '10.1109/TC.2015.2409849', '10.1145/1186810.1186816', '10.1007/978-3-662-44602-7_1']	[]	20	784	13	01/B1	-	8	216	8
5	1	01-B1	B	93057	57	['10.1007/978-3-319-61949-1', '10.1109/ISC2.2016.7580861', '10.1109/ICTON.2015.7193561', '10.1109/NETSOFT.2015.7116127', '10.1109/CloudNet.2014.6968981', '10.1109/RTSI.2016.7740624', '10.1109/MCOM.2016.7588275', '10.1109/MSP.2010.190', '10.1109/LCOMM.2014.040214.140058', '10.1109/ICTON.2013.6602677', '10.1016/j.osn.2010.11.001', '10.1109/NFV-SDN.2017.8169852', '10.1007/s11036-017-0831-z', '10.1016/j.comcom.2005.08.007', '10.1016/j.comnet.2015.09.034', '10.1109/GLOCOM.2012.6503494', '10.1016/j.comnet.2015.05.008', '10.1109/GLOCOM.2011.6133954', '10.1109/ISCC.2017.8024498', '10.1007/s11107-014-0455-1', '10.1109/ICTON.2013.6602813', '10.1109/EWSDN.2015.56', '10.1109/ICTON.2014.6876304', '10.1109/MSP.2009.177', '10.1016/j.osn.2008.01.002', '10.1007/978-3-319-45982-0_27', '10.1109/ICIN.2013.6670888', '10.1016/j.osn.2005.09.001', '10.1016/j.comnet.2008.02.016', '10.1109/SustainIT.2013.6685193', '10.1109/ICCVE.2012.31', '10.1016/j.osn.2012.04.002', '10.1109/ICC.2014.6883775', '10.1109/NGMAST.2014.59', '10.1109/ICTON.2014.6876708', '10.1155/2016/5249421', '10.1109/JLT.2009.2024090', '10.1007/s13174-011-0026-y', '10.1016/j.cose.2017.10.006', '10.1109/MCOM.2012.6163583', '10.1109/CNSM.2014.7014187', '10.1109/ONDM.2012.6210267', '10.1109/MCOM.2009.4939276', '10.1364/OFC.2013.OTh1H.4', '10.1016/j.osn.2010.11.002', '10.1049/iet-com:20070495', '10.1109/MCOM.2013.6553679', '10.1109/4234.831037', '10.1109/SDN4FNS.2013.6702544', '10.1109/NETSOFT.2017.8004109', '10.1016/j.comnet.2018.01.023', '10.1155/2016/2821680', '10.1109/MSP.2009.12', '10.1109/JSAC.2003.816388', '10.1109/GLOCOMW.2014.7063390', '10.1109/ICC.2017.7997431', '10.1016/j.comnet.2003.12.010']	[]	24	828	13	01/B1	-	8	216	8
5	1	01-B1	B	91375	82	['10.1007/978-3-319-23850-0_7', '10.1109/SASOW.2014.16', '10.4204/EPTCS.60.5', '10.4204/EPTCS.217', '10.1007/978-3-319-34096-8_6', '10.1007/978-3-642-02930-1_36', '10.1016/j.scico.2015.06.009', '10.4204/EPTCS.166.6', '10.1007/978-3-540-40042-4_4', '10.1007/978-3-642-15640-3_3', '10.1007/978-3-642-34281-3_7', '10.1016/j.tcs.2014.03.001', '10.1007/978-3-642-02053-7_15', '10.1007/978-3-319-43425-4_12', '10.1109/ICALT.2004.1357395', '10.1007/978-3-540-68863-1_3', '10.23638/LMCS-13(1:13)2017', '10.4204/EPTCS.154.1', '10.1017/S0960129512000953', '10.1016/j.entcs.2009.07.071', '10.1145/2695664.2695983', '10.1016/j.tcs.2007.05.008', '10.1007/978-3-642-54848-2_5', '10.1007/978-3-642-20401-2_25', '10.1007/978-3-319-19282-6_2', '10.1007/978-3-642-30065-3_9', '10.1016/j.entcs.2007.01.054', '10.1007/978-3-642-20401-2_21', '10.1007/11841197_3', '10.1098/rsta.2008.0148', '10.1007/978-3-319-05119-2_18', '10.1007/978-3-642-15640-3_15', '10.1145/3177773', '10.1023/B:AUSE.0000028536.34044.47', '10.1016/j.ic.2013.02.004', '10.1007/978-3-319-15545-6_35', '10.1007/s00236-014-0210-1', '10.1017/S0960129507006585', '10.1007/978-3-319-47166-2_38', '10.1007/978-3-319-68270-9_13', '10.1007/978-3-540-85992-5_15', '10.2168/LMCS-12(4:2)2016', '10.2168/LMCS-10(1:16)2014', '10.1007/978-3-540-68265-3_2', '10.1007/978-3-662-44602-7_18', '10.1007/978-3-319-28766-9', '10.1007/11498094_17', '10.1007/978-3-540-88653-2_26', '10.1007/978-3-319-16310-9_1', '10.1007/978-3-319-34096-8_4', '10.1145/2522968.2522973', '10.1007/978-3-319-39570-8_1', '10.1145/3127041.3127050', '10.1007/978-3-319-05119-2_17', '10.1007/978-3-642-04570-7_2', '10.1007/978-3-319-23820-3_2', '10.1145/963927.963930', '10.1007/978-3-662-49224-6_24', '10.1007/978-3-642-13414-2_9', '10.1016/j.entcs.2007.05.019', '10.1007/978-3-319-66335-7_22', '10.1145/2695664.2695668', '10.1007/978-3-319-23267-6_13', '10.1007/978-3-319-16310-9_13', '10.1007/11561163_5', '10.1145/1140123.1140257', '10.1007/978-3-642-28729-9_13', '10.1145/2619998', '10.1007/978-1-4615-0413-9_1', '10.1007/978-3-642-00945-7_5', '10.4204/EPTCS.117.6', '10.4204/EPTCS.194.2', '10.1145/2245276.2232019', '10.1007/978-3-642-35887-6_2', '10.1007/978-3-642-20401-2_33', '10.1007/978-3-319-19282-6_7', '10.1007/978-3-662-45234-9_12', '10.1016/j.entcs.2016.03.001', '10.1109/MWC.2016.7462489', '10.1007/978-3-540-89287-8_4', '10.1007/978-3-642-00945-7_4', '10.1007/978-3-662-54580-5_18']	[]	22	783	15	01/B1	-	8	216	8
5	1	01-B1	B	88291	33	['10.1145/1168149.1168163', '10.1109/MMUL.2008.87', '10.1145/2037296.2037334', '10.1007/11555261_75', '10.1109/CTS.2015.7210427', '10.1007/b137656', '10.1016/j.ijhcs.2017.12.002', '10.1016/j.jvlc.2014.10.025', '10.1109/HSI.2009.5091003', '10.1007/978-3-540-76888-3_58', '10.1007/978-3-540-31842-2_22', '10.1016/j.ijhcs.2013.10.004', '10.1007/978-3-642-02583-9_48', '10.1109/MC.2014.355', '10.1007/s10209-013-0339-7', '10.1007/978-3-642-21530-8_9', '10.1117/12.587537', '10.1109/VLHCC.2007.40', '10.18293/DMS2016-040', '10.1145/2909132.2926091', '10.1109/HSI.2009.5090995', '10.1007/978-3-642-36415-0_1', '10.1145/1357054.1357080', '10.1145/2682623', '10.1145/1133265.1133322', '10.1145/2598153.2600050', '10.1109/VLHCC.2006.19', '10.1177/1473871611415994', '10.1109/IV.2007.101', '10.1016/j.jvlc.2011.11.005', '10.1007/978-3-642-21672-5_1', '10.1007/978-3-319-50070-6', '10.1145/1152215.1152223']	['10.1007/978-3-7908-2148-2-58']	12	567	12	01/B1	-	8	216	8
5	1	01-B1	B	105949	21	['10.1016/S0262-4079(12)60814-8', '10.1007/978-3-319-11915-1_26', '10.4018/jwp.2012040103', '10.1109/WETICE.2017.37', '10.1109/ICSC.2016.65', '10.1109/ICSC.2016.64', '10.1007/978-3-319-68204-4_2', '10.4018/978-1-4666-6252-0.ch005', '10.1109/ICSC.2014.54', '10.1007/11733492_3', '10.1109/WETICE.2014.78', '10.1109/ICSC.2014.55', '10.1016/j.ic.2017.08.012', '10.1007/978-3-642-22913-8_5', '10.1007/s00778-006-0034-x', '10.1109/WETICE.2017.19', '10.1007/978-3-540-75177-9_12', '10.1007/978-3-540-75177-9_5', '10.1016/j.future.2015.04.018', '10.1109/WETICE.2015.15', '10.1002/sam.10064']	[]	8	573	11	01/B1	-	8	216	8
5	1	01-B1	B	84122	6	['10.3390/a7030339', '10.1007/s00236-012-0161-3', '10.1007/s10270-014-0416-2', '10.1109/JSYST.2018.2793665', '10.1016/j.scico.2013.11.022', '10.1016/j.scico.2012.07.015']	[]	16	325	10	01/B1	-	8	216	8
5	1	01-B1	B	96535	29	['10.1109/TG.2018.2804039', '10.1007/978-3-642-40728-4_11', '10.1109/TITS.2013.2247040', '10.1093/bioinformatics/btn371', '10.1007/978-3-319-23234-8_64', '10.1007/978-3-642-33486-3_63', '10.1016/j.eswa.2016.08.050', '10.1145/3056539', '10.1109/CVPRW.2014.112', '10.1093/nar/gkr365', '10.1093/bioinformatics/btp421', '10.3233/AIC-160704', '10.1109/TCBB.2011.94', '10.1007/s10472-009-9137-6', '10.1109/TCIAIG.2015.2490279', '10.1007/s10994-010-5194-7', '10.1101/gr.115097.110', '10.1016/j.cviu.2016.02.011', '10.1007/978-3-642-41184-7_11', '10.1109/ICDCS.2017.282', '10.1145/2850417', '10.1007/978-3-319-28460-6_10', '10.1021/ci5002197', '10.1016/j.artint.2013.08.002', '10.1007/978-3-642-35467-0_6', '10.1109/JIOT.2017.2775047', '10.1007/978-3-642-15883-4_17', '10.1007/978-3-642-33783-3_62', '10.1007/978-3-642-40728-4_24']	[]	17	322	9	01/B1	-	8	216	8
5	1	01-B1	B	93422	30	['10.1007/978-3-319-61949-1', '10.1109/CSF.2016.21', '10.1007/978-3-642-04444-1_4', '10.1007/978-3-319-58424-9', '10.1007/s00224-011-9340-9', '10.3233/JCS-130479', '10.1007/s00224-008-9116-z', '10.1007/978-3-642-28641-4_19', '10.1007/978-3-642-29420-4_6', '10.1016/j.tcs.2007.03.051', '10.1007/978-3-642-04766-4_7', '10.1007/3-540-36384-X_10', '10.1007/978-3-642-23082-0_2', '10.1007/978-3-319-28472-9_3', '10.1007/978-3-319-76111-4_20', '10.1007/978-3-319-28472-9_16', '10.4108/eai.17-5-2017.152549', '10.1109/CSF.2013.14', '10.1007/978-3-642-30347-0', '10.1002/net.20240', '10.1007/978-3-642-03202-8', '10.1007/978-3-642-16074-5_7', '10.1016/j.cl.2004.02.004', '10.1109/CSF.2014.32', '10.1007/3-540-36577-X_32', '10.1007/978-3-642-01344-7_30', '10.1007/978-3-642-30244-2', '10.1109/ESTEL.2012.6400112', '10.1016/j.entcs.2004.02.014', '10.1007/s00224-013-9503-y']	[]	9	355	10	01/B1	-	8	216	8
5	1	01-B1	B	93416	10	['10.1080/09528131003712962', '10.1007/s10472-013-9330-5', '10.1080/09528130903010212', '10.1093/logcom/exn012', '10.1007/s10458-010-9121-x', '10.1016/j.artint.2009.11.015', '10.1007/978-3-319-33810-1_8', '10.1007/s10472-010-9203-0', '10.1145/1160633.1160755', '10.1007/s10458-011-9171-8']	[]	14	551	13	01/B1	-	8	216	8
5	1	01-B1	B	101162	62	['10.1049/ip-smt:20040668', '10.1109/TMC.2018.2796081', '10.1109/WFCS.2010.5548642', '10.1109/INDIN.2017.8104799', '10.1109/ICC.2016.7511332', '10.1109/I2MTC.2013.6555732', '10.1109/TIM.2008.925344', '10.1109/ETFA.2006.355230', '10.1109/TII.2005.844418', '10.1109/ETFA.2005.1612711', '10.1109/INDIN.2007.4384768', '10.1109/TII.2012.2189223', '10.1109/ETFA.2014.7005350', '10.1109/ETFA.2014.7005278', '10.1109/TCOMM.2016.2623702', '10.1109/ISIE.2011.5984333', '10.1109/ETFA.2010.5640990', '10.1109/ICC.2016.7511361', '10.1109/TII.2010.2052510', '10.1109/LCN.2007.74', '10.1109/ISIE.2005.1529132', '10.1109/TII.2015.2504872', '10.1109/ETFA.2003.1248771', '10.1109/TII.2016.2607639', '10.1109/ETFA.2009.5347135', '10.1109/EFTA.2007.4416846', '10.1109/WFCS.2010.5548619', '10.1109/TII.2015.2426953', '10.1109/TASE.2014.2313735', '10.1016/j.csi.2008.03.022', '10.1109/I2MTC.2017.7969670', '10.1016/S0920-5489(03)00095-3', '10.1109/WFCS.2015.7160580', '10.1016/j.csi.2011.01.005', '10.1109/TII.2007.911892', '10.1109/TII.2016.2616327', '10.1109/ETFA.2014.7005304', '10.1109/ETFA.2011.6059005', '10.1109/INDIN.2004.1417318', '10.1109/WFCS.2016.7496498', '10.1109/ETFA.2010.5641327', '10.1016/j.csi.2005.03.008', '10.1016/S0920-5489(03)00063-1', '10.1016/j.adhoc.2004.01.001', '10.1109/TII.2007.903227', '10.1016/S0140-3664(02)00241-4', '10.1109/MIE.2008.917155', '10.1109/ETFA.2013.6648042', '10.1109/WFCS.2008.4638726', '10.1016/j.csi.2004.12.005', '10.1016/j.comnet.2017.07.002', '10.1016/j.comcom.2002.01.001', '10.1109/MIE.2013.2253837', '10.1109/IECON.2013.6700052', '10.1109/WFCS.2004.1377680', '10.1109/TII.2007.898410', '10.1109/TII.2009.2019727', '10.1109/MIE.2012.2193292', '10.1109/ETFA.2015.7301481', '10.1109/IMTC.2007.379179', '10.1109/WFCS.2015.7160568', '10.1109/TII.2006.872960']	[]	19	940	17	01/B1	-	8	216	8
5	1	01-B1	B	85503	10	['10.1109/DEXA.2010.33', '10.1002/int.v21:7', '10.1145/1864708.1864801', '10.1145/1085777.1085859', '10.1145/2414425.2414438', '10.1145/2365952.2366041', '10.1007/978-3-319-06028-6_100', '10.1145/2433396.2433506', '10.1515/iwp-2014-0040', '10.1145/2433396.2433504']	['10.4018/978-1-4666-0188']	3	384	10	01/B1	-	8	216	8
5	1	01-B1	B	96225	45	['10.1007/978-3-642-41822-8_67', '10.1109/CVPR.2014.18', '10.1007/978-3-540-72903-7_6', '10.1145/2733373.2806273', '10.1007/s00138-016-0808-0', '10.1007/978-3-642-39140-8_8', '10.1007/s10994-013-5339-6', '10.1007/978-3-319-12610-4_6', '10.1109/CVPR.2012.6248096', '10.1109/MASCOTS.2012.52', '10.1111/cgf.12435', '10.1007/978-1-4471-5628-4_8', '10.1007/s13042-014-0286-5', '10.1016/j.laa.2011.08.017', '10.1109/CVPR.2006.130', '10.1007/978-3-662-44415-3_5', '10.1109/ICPR.2008.4761349', '10.1007/978-3-319-23461-8_10', '10.1016/j.geb.2010.06.004', '10.1145/2858036.2858199', '10.1016/j.knosys.2014.10.009', '10.1007/978-3-540-92695-5_17', '10.5194/isprs-archives-XLII-2-W3-535-2017', '10.1016/j.imavis.2008.10.003', '10.1109/LRA.2016.2637444', '10.1007/s11263-017-1026-6', '10.1007/978-3-642-38628-2_8', '10.1145/2964284.2967198', '10.1109/ICCV.2009.5459312', '10.1016/j.peva.2014.07.021', '10.1007/978-3-642-40395-8_23', '10.1007/978-3-319-11755-3_45', '10.1145/2517312.2517321', '10.1016/j.cviu.2010.12.004', '10.1109/TPAMI.2014.2315814', '10.1109/ICCV.2015.172', '10.1007/978-3-642-44907-9_8', '10.1007/978-1-4471-5628-4_5', '10.1109/ICCV.2015.529', '10.1016/j.ejor.2017.03.056', '10.1109/CVPR.2014.532', '10.1007/978-3-319-24726-7_11', '10.1109/TNNLS.2016.2593488', '10.1109/ICPR.2014.23', '10.1007/978-3-319-24261-3_15']	[]	23	934	19	01/B1	-	8	216	8
5	1	01-B1	B	94969	35	['10.1007/s00371-005-0326-y', '10.1016/j.cag.2006.02.007', '10.1145/1640443.1640447', '10.1111/cgf.12866', '10.1007/s00453-003-1051-4', '10.1016/j.cag.2006.01.024', '10.1109/TVCG.2009.22', '10.1016/j.patrec.2014.04.003', '10.1016/j.gmod.2011.03.002', '10.1109/SMI.2010.27', '10.1145/2661229.2661255', '10.1111/j.1467-8659.2004.00808.x', '10.1016/j.cag.2015.05.029', '10.1007/s00371-006-0094-3', '10.1109/SMI.2008.4547953', '10.1016/j.cad.2017.05.002', '10.1007/s11263-009-0250-0', '10.1016/j.gmod.2006.09.004', '10.1007/b94107', '10.1186/s13326-018-0177-x', '10.1111/cgf.12794', '10.2200/S00711ED1V01Y201603VCP024', '10.1111/j.1467-8659.2010.01658.x', '10.1016/j.isprsjprs.2016.09.011', '10.1016/j.cag.2010.03.013', '10.1016/j.cag.2009.03.014', '10.1016/j.fss.2010.10.011', '10.1016/j.cag.2009.03.005', '10.1109/SMI.2007.24', '10.1007/s00371-011-0612-9', '10.1016/j.cag.2012.03.011', '10.1016/j.cad.2010.11.010', '10.1007/b11966', '10.1109/AVSS.2009.82', '10.2200/S00781ED1V01Y201705VCP029']	['10.5194/isprsarchives-XL-3-W3-525-2015,2015']	27	1047	15	01/B1	-	8	216	8
5	1	01-B1	B	103075	72	['10.1007/978-3-642-38905-4_12', '10.1109/DCC.2015.69', '10.1016/j.ipl.2012.06.017', '10.1016/j.dam.2010.05.016', '10.1007/978-3-319-21500-6_6', '10.1007/978-3-642-54423-1_63', '10.1007/978-3-319-02432-5_10', '10.1016/j.jda.2011.08.001', '10.1007/978-3-642-24583-1_29', '10.1007/978-3-319-23826-5_15', '10.1007/978-3-319-62127-2_33', '10.3233/FI-2009-204', '10.1007/978-3-642-16321-0_7', '10.1093/bioinformatics/btx067', '10.1007/978-3-319-67428-5_10', '10.1109/DCC.2015.55', '10.1007/978-3-662-48350-3_45', '10.1007/s00453-011-9535-0', '10.1007/978-3-642-28332-1_21', '10.1016/j.ipl.2005.10.006', '10.1007/978-3-319-46049-9_14', '10.1007/978-3-540-24587-2_55', '10.1007/978-3-319-46049-9_5', '10.1016/j.ipl.2005.03.014', '10.1007/978-3-662-49529-2_13', '10.1007/978-3-642-03784-9_1', '10.4230/LIPIcs.CPM.2017.5', '10.1137/1.9781611975031.96', '10.1007/978-3-642-13089-2_23', '10.1007/978-3-319-46049-9_24', '10.1007/978-3-642-29344-3_34', '10.1007/978-3-642-03367-4_28', '10.1007/978-3-540-30140-0_33', '10.1007/978-3-642-21458-5_18', '10.4230/LIPIcs.CPM.2017.19', '10.1007/978-3-319-67428-5_5', '10.1109/DCC.2017.9', '10.1007/978-3-319-07566-2_12', '10.1007/978-3-642-38905-4_11', '10.3390/a5010050', '10.1016/j.ipl.2008.07.004', '10.1007/978-3-642-17514-5_28', '10.1016/j.tcs.2011.12.002', '10.1109/DCC.2015.70', '10.1007/978-3-319-19929-0_3', '10.1007/978-3-642-40450-4_44', '10.1007/978-3-642-40104-6_11', '10.1007/978-3-642-12200-2_60', '10.1016/j.ipl.2006.09.015', '10.1007/s00453-017-0381-6', '10.1007/978-3-642-25591-5_67', '10.1007/978-3-540-73437-6_10', '10.1007/978-3-319-46049-9_1', '10.1016/j.tcs.2010.04.024', '10.1007/978-3-642-13122-6_13', '10.1016/j.ipl.2008.06.006', '10.1007/978-3-642-02441-2_7', '10.1007/978-3-642-17514-5_27', '10.1007/978-3-642-10217-2_28', '10.1007/978-3-319-46049-9_16', '10.1007/978-3-319-58741-7_17', '10.1007/978-3-319-11918-2_2', '10.1007/978-3-642-11266-9_35', '10.1016/j.tcs.2008.11.003', '10.1109/DCC.2017.35', '10.1016/j.jda.2011.01.003', '10.1007/11780823_24', '10.1007/978-3-642-29344-3_28', '10.1109/DCC.2009.61', '10.1109/DCC.2015.57', '10.4230/LIPIcs.ESA.2017.38', '10.1016/j.ipl.2006.04.008']	[]	28	635	13	01/B1	-	8	216	8
5	1	01-B1	B	95106	35	['10.1142/S0129054114020018', '10.1016/j.ipl.2012.12.009', '10.1016/j.tcs.2015.05.046', '10.1016/j.tcs.2009.05.004', '10.1007/s11047-013-9377-6', '10.3233/FI-2012-636', '10.1016/j.tcs.2013.11.005', '10.1007/s11047-013-9386-5', '10.3233/FI-2012-642', '10.1016/j.tcs.2009.06.016', '10.1007/s11047-016-9586-x', '10.3233/FI-2013-874', '10.1007/978-3-319-30000-9_45', '10.1016/j.ic.2012.02.008', '10.3233/FI-2013-877', '10.1007/s11047-012-9309-x', '10.1016/j.tcs.2012.05.013', '10.1016/j.tcs.2009.06.023', '10.1007/978-3-319-11520-7', '10.1007/s11047-013-9385-6', '10.1007/s11047-015-9524-3', '10.4204/EPTCS.90', '10.1007/978-3-642-31653-1_29', '10.1007/978-0-387-30440-3_65', '10.1016/j.tcs.2004.06.008', '10.1016/j.tcs.2014.06.046', '10.1007/978-3-642-33350-7_67', '10.1007/978-3-642-28332-1_18', '10.3233/FI-2012-755', '10.1016/j.tcs.2015.06.001', '10.1007/978-3-540-92910-9_2', '10.1007/978-3-642-22321-1_41', '10.1007/978-3-642-39074-6', '10.1016/j.tcs.2015.12.003', '10.1007/978-3-319-15579-1_42']	[]	22	346	12	01/B1	-	8	216	8
5	1	01-B1	B	98505	63	['10.1109/ISCC.2006.167', '10.1109/ISSRE.2016.17', '10.1145/1985793.1985970', '10.1016/j.entcs.2016.03.009', '10.1016/j.cl.2015.02.001', '10.1145/2889443.2889445', '10.1145/2554850.2554954', '10.1016/j.cl.2015.12.001', '10.1007/978-3-319-08915-7_2', '10.1109/MODELS.2017.17', '10.1002/spe.2107', '10.1145/1509297.1509306', '10.1007/978-3-319-08915-7_9', '10.1007/978-3-540-78195-0_9', '10.1007/978-3-540-77042-8_4', '10.1109/MS.2017.4121222', '10.1145/1509307.1509311', '10.5381/jot.2005.4.10.a2', '10.1145/1890683.1890689', '10.1109/CSMR.2008.4493313', '10.1145/2451436.2451461', '10.1109/ICSE.2015.183', '10.1109/COMPSAC.2015.49', '10.4018/978-1-60566-774-4.ch010', '10.1145/1244002.1244278', '10.5381/jot.2007.6.7.a7', '10.1016/j.entcs.2005.12.061', '10.1016/j.infsof.2014.08.006', '10.1007/978-3-319-08915-7_10', '10.1007/s10270-017-0636-3', '10.1145/2648511.2648529', '10.1109/TETC.2015.2446192', '10.1109/ICST.2016.24', '10.1145/2245276.2232081', '10.1145/1529282.1529718', '10.1007/978-3-642-02047-6_7', '10.1016/j.cl.2017.07.003', '10.1109/SYNASC.2007.64', '10.1145/1066677.1066964', '10.1007/s00446-003-0094-8', '10.5381/jot.2004.3.11.a6', '10.1109/HICSS.2004.1265641', '10.1109/HASE.2016.40', '10.1145/1596495.1596506', '10.1007/978-3-642-30564-1_11', '10.1145/2480362.2480679', '10.1145/2584469.2584478', '10.1016/j.cl.2014.02.002', '10.1007/978-3-642-41533-3_17', '10.1145/2480362.2480685', '10.4018/978-1-60566-774-4.ch009', '10.1109/AXMEDIS.2005.26', '10.1007/s00236-014-0201-2', '10.1007/978-3-319-02654-1_5', '10.1145/2892664.2893466', '10.5381/jot.2008.7.2.a3', '10.1115/GT2004-54115', '10.1007/978-3-642-39614-4_2', '10.1145/2934466.2934470', '10.3217/jucs-013-13-2002', '10.1145/1066677.1066982', '10.4018/978-1-4666-0309-7.ch012', '10.1145/2791060.2791092']	[]	13	546	13	01/B1	-	8	216	8
5	1	01-B1	B	95849	33	['10.1142/S0129054109007054', '10.1142/S0129054106004388', '10.1016/j.dam.2013.05.016', '10.1007/978-3-540-95891-8_25', '10.1016/j.jda.2014.07.006', '10.1007/978-3-319-44618-9', '10.1007/978-3-642-30850-5_16', '10.1007/978-3-319-16480-9', '10.1007/11427186_37', '10.1016/j.tcs.2012.06.009', '10.1007/978-3-642-34109-0_23', '10.1016/j.endm.2004.03.019', '10.1142/S0129054112400163', '10.1016/j.jda.2013.03.005', '10.1109/BIBE.2012.6399669', '10.1142/S0129054108005565', '10.1007/978-3-642-21458-5', '10.1007/978-3-642-13509-5', '10.1002/spe.2433', '10.1007/978-3-319-41168-2', '10.1142/S0129054112400151', '10.1145/2431211.2431212', '10.1007/978-3-642-13122-6', '10.1007/978-3-642-11266-9_31', '10.1016/j.ipl.2011.02.015', '10.1016/j.ic.2011.03.006', '10.1007/978-3-319-38827-4', '10.1016/j.jda.2014.07.003', '10.1142/S0129054109006991', '10.1007/978-3-642-10217-2_24', '10.1007/978-3-642-31606-7_13', '10.1016/j.jda.2011.02.001', '10.1007/978-3-319-08389-6_15']	[]	13	372	12	01/B1	-	8	216	8
5	1	01-B1	B	102351	57	['10.1007/978-3-319-68560-1_34', '10.1117/12.648347', '10.1016/j.compind.2017.01.001', '10.1117/12.876653', '10.1109/ICCVW.2011.6130509', '10.1117/1.JEI.27.1.011004', '10.1007/978-3-319-56010-6_21', '10.1109/TIP.2017.2713044', '10.1117/12.847979', '10.1016/j.cviu.2014.01.010', '10.1117/12.526746', '10.1117/12.476186', '10.1007/s10851-010-0252-0', '10.3390/jimaging3030033', '10.1117/12.911976', '10.1109/TCE.2007.4429261', '10.1109/CVPRW.2015.7301275', '10.1007/978-3-642-33885-4_72', '10.1109/LGRS.2015.2476365', '10.1007/978-3-642-03265-3_4', '10.1007/978-3-540-74782-6_59', '10.1364/JOSAA.31.001453', '10.1117/1.JEI.25.6.061401', '10.1007/978-3-319-23222-5_14', '10.1007/s11042-013-1766-4', '10.1117/12.839863', '10.1109/ICCE.2007.341331', '10.1016/j.cviu.2016.01.003', '10.1007/978-3-642-18449-9_8', '10.1007/11590064_19', '10.1117/12.503338', '10.1007/978-3-642-20404-3_4', '10.1364/JOSAA.33.000017', '10.1016/j.ins.2011.06.025', '10.1016/j.patcog.2005.09.009', '10.1117/1.JEI.25.6.061410', '10.1117/12.911866', '10.1109/BTAS.2008.4699345', '10.1109/ICME.2006.262837', '10.1007/978-3-642-33885-4_41', '10.1007/s11042-012-1096-y', '10.1117/12.876258', '10.1142/S0218001404003435', '10.1007/s10851-009-0165-y', '10.1109/TIP.2008.2006661', '10.1117/12.810792', '10.1117/12.590483', '10.1117/12.2006070', '10.1007/978-3-642-36700-7_19', '10.1109/ICIAP.2007.4362810', '10.1117/12.838604', '10.1109/ISPA.2005.195406', '10.1007/978-3-642-41184-7_66', '10.1007/978-3-642-20404-3_19', '10.1007/978-3-540-85891-1_14', '10.1007/978-3-642-10543-2_5', '10.1016/j.patcog.2009.08.007']	[]	18	906	15	01/B1	-	8	216	8
